x,y
859,619
851,627
843,635
851,627
859,635
867,627
875,635
867,627
859,619
851,611
859,603
867,611
859,603
851,611
843,603
851,595
843,587
835,579
827,587
819,579
827,571
819,563
827,555
819,563
811,555
803,563
811,571
803,563
795,571
803,579
795,587
803,595
795,603
803,595
811,587
803,595
811,603
803,611
795,619
787,611
795,619
803,611
795,603
803,595
811,587
819,595
811,587
819,579
827,587
835,579
843,571
851,563
859,555
851,547
843,539
851,547
843,555
851,563
843,571
851,563
859,555
867,563
859,555
851,563
843,555
851,563
843,555
835,563
827,571
819,563
811,571
803,563
811,555
819,547
811,539
819,531
827,523
819,515
811,523
803,515
795,507
787,515
795,507
803,499
811,491
819,499
827,491
835,499
843,507
851,499
859,507
867,515
859,523
851,531
843,523
851,515
859,507
867,499
859,507
867,515
859,523
851,515
843,523
835,515
843,507
835,515
827,523
819,531
811,523
819,531
827,523
819,515
811,523
803,531
811,523
803,515
811,523
803,515
795,507
803,515
795,523
803,531
795,539
803,531
795,539
787,547
779,539
787,531
795,523
787,531
795,539
803,531
795,523
787,531
795,539
803,531
795,539
803,531
811,539
803,547
811,539
803,531
811,523
803,531
811,539
803,547
811,555
819,563
827,571
835,563
827,571
835,579
843,587
851,579
843,587
851,579
843,571
835,579
843,571
851,563
859,571
867,563
859,571
851,579
843,571
835,579
843,571
851,579
843,587
851,595
843,587
835,579
843,571
835,563
843,571
851,579
843,587
851,579
843,571
835,563
827,555
835,547
827,555
835,547
843,555
835,563
827,571
835,563
827,571
835,579
827,571
819,563
811,571
803,563
795,555
803,547
811,539
803,531
811,539
803,531
811,539
819,531
811,539
803,531
811,523
803,531
795,539
787,547
779,555
771,563
763,571
771,579
779,571
787,563
795,571
787,563
779,555
787,547
795,555
803,563
811,571
819,579
827,571
835,579
843,587
851,579
843,587
835,595
827,587
835,579
843,587
835,595
843,587
835,595
843,587
851,595
843,603
851,595
859,587
867,579
859,587
867,579
875,571
883,563
875,571
867,563
875,555
867,563
859,555
851,547
843,555
851,563
843,571
851,579
859,571
851,579
859,587
867,579
875,571
883,579
891,587
899,595
891,587
883,579
875,571
867,579
875,587
883,595
875,603
883,611
875,619
883,627
875,619
883,611
875,619
883,627
875,619
867,611
875,603
867,611
859,603
867,611
859,619
851,611
859,619
867,611
859,603
851,611
