x,y
1289,820
1297,812
1289,820
1297,812
1289,820
1297,828
1305,820
1313,828
1305,820
1313,812
1305,820
1313,812
1321,804
1329,796
1337,804
1329,796
1321,804
1313,796
1321,788
1313,796
1321,788
1329,796
1321,804
1329,812
1321,804
1313,812
1321,820
1329,828
1337,820
1345,828
1337,836
1345,844
1337,836
1329,828
1321,820
1313,812
1305,820
1313,812
1305,804
1297,812
1289,804
1297,812
1305,804
1297,796
1289,788
1297,780
1305,772
1313,780
1321,772
1329,764
1321,772
1313,780
1321,772
1313,764
1305,756
1297,764
1305,756
1313,764
1305,772
1313,780
1321,772
1329,764
1321,756
1329,764
1321,772
1329,764
1337,772
1345,780
1337,788
1345,780
1353,772
1361,780
1353,788
1361,796
1353,804
1345,796
1337,804
1345,796
1337,804
1329,796
1321,788
1313,780
1321,788
1313,796
1321,788
1313,780
1305,772
1313,764
1321,772
1329,780
1337,788
1329,780
1321,788
1313,780
1321,772
1313,780
1321,772
1329,780
1337,788
1345,780
1337,788
1329,796
1337,804
1329,796
1321,804
1313,796
1305,804
1297,796
1305,804
1313,812
1321,804
1329,796
1321,804
1313,796
1305,804
1297,796
1289,804
1297,796
1289,804
1281,796
1273,804
1265,796
1257,804
1249,812
1257,820
1249,828
1241,820
1249,828
1241,820
1233,812
1225,820
1233,828
1225,820
1217,812
1209,804
1217,812
1225,820
1217,828
1225,820
1233,828
1241,820
1249,828
1241,836
1249,828
1257,836
1249,844
1241,836
1249,844
1241,836
1233,828
1225,836
1233,844
1241,836
1233,828
1225,820
1217,828
1225,820
1217,812
1209,820
1217,828
1209,820
1217,828
1225,836
1233,844
1241,852
1233,844
1241,852
1249,844
1241,836
1233,844
1241,836
1233,828
1241,820
1233,828
1241,836
1249,844
1241,836
1249,844
1257,852
1249,844
1257,852
1249,844
1257,852
1265,844
1257,836
1265,844
1273,836
1281,828
1289,836
1281,828
1273,836
1281,844
1273,836
1265,828
1257,820
1265,828
1257,836
1249,844
1241,836
1233,844
1241,836
1233,844
1225,852
1217,860
1225,852
1233,844
1225,836
1217,844
1225,852
1233,860
1225,852
1217,860
1225,852
1217,860
1225,868
1233,860
1225,868
